  0.31415926535897931       0.93548928378863905       0.95105651629515353      -0.30648377815510974      -0.30901699437494740     
  0.62831853071795862       0.79577471545947676       0.80901699437494745      -0.58296678870635210      -0.58778525229247314     
  0.94247779607693793       0.57816417349267490       0.58778525229247314      -0.80238494821056250      -0.80901699437494745     
   1.2566370614359172       0.30395889391774367       0.30901699437494745      -0.94326007843925475      -0.95105651629515353     
   1.5707963267948966        1.7669748230352872E-016   6.1232339957367660E-017 -0.99180234011090207       -1.0000000000000000     
   1.8849555921538759      -0.30395889391774367      -0.30901699437494734      -0.94326007843925697      -0.95105651629515364     
   2.1991148575128552      -0.57816417349267490      -0.58778525229247303      -0.80238494821055906      -0.80901699437494745     
   2.5132741228718345      -0.79577471545947664      -0.80901699437494734      -0.58296678870635388      -0.58778525229247325     
   2.8274333882308138      -0.93548928378863905      -0.95105651629515353      -0.30648377815510974      -0.30901699437494751     
   3.1415926535897931      -0.98363164308346596       -1.0000000000000000        0.0000000000000000       -1.2246467991473532E-016
   3.4557519189487724      -0.93548928378863905      -0.95105651629515364       0.30648377815510985       0.30901699437494728     
   3.7699111843077517      -0.79577471545947676      -0.80901699437494756       0.58296678870635210       0.58778525229247303     
   4.0840704496667311      -0.57816417349267502      -0.58778525229247325       0.80238494821056139       0.80901699437494734     
   4.3982297150257104      -0.30395889391774383      -0.30901699437494756       0.94326007843925586       0.95105651629515353     
   4.7123889803846897       -1.7669748230352872E-016  -1.8369701987210297E-016  0.99180234011090207        1.0000000000000000     
   5.0265482457436690       0.30395889391774350       0.30901699437494723       0.94326007843925697       0.95105651629515364     
   5.3407075111026483       0.57816417349267468       0.58778525229247292       0.80238494821056139       0.80901699437494756     
   5.6548667764616276       0.79577471545947653       0.80901699437494734       0.58296678870635277       0.58778525229247336     
   5.9690260418206069       0.93548928378863905       0.95105651629515353       0.30648377815511085       0.30901699437494767     
