   0.0000000000000000        2.4997395914712332E-002
   2.5000000000000001E-002   7.4960942626644336E-002
   5.0000000000000003E-002  0.12483078327687042     
   7.5000000000000011E-002  0.17454454476908551     
  0.10000000000000001       0.22404000033882585     
  0.12500000000000000       0.27325512791545714     
  0.15000000000000002       0.32212816831357627     
  0.17500000000000002       0.37059768320531800     
  0.20000000000000001       0.41860261282521932     
  0.22500000000000001       0.46608233335952015     
  0.25000000000000000       0.51297671397201228     
  0.27500000000000002       0.55922617341883418     
  0.30000000000000004       0.60477173620493652     
  0.32500000000000001       0.64955508823530739     
  0.35000000000000003       0.69351863191439378     
  0.37500000000000000       0.73660554064769568     
  0.40000000000000002       0.77875981269981298     
  0.42500000000000004       0.81992632436392210     
  0.45000000000000001       0.86005088239801020     
  0.47500000000000003       0.89908027568390558     
  0.50000000000000000       0.93696232606569785     
  0.52500000000000002       0.97364593832474533     
  0.55000000000000004        1.0090811492492779     
  0.57500000000000007        1.0432191757570730     
  0.60000000000000009        1.0760124620307021     
  0.62500000000000000        1.1074147256254729     
  0.65000000000000002        1.1373810025108688     
  0.67500000000000004        1.1658676910074561     
  0.70000000000000007        1.1928325945817919     
  0.72500000000000009        1.2182349634628786     
  0.75000000000000000        1.2420355350446854     
  0.77500000000000002        1.2641965730400218     
  0.80000000000000004        1.2846819053523628     
  0.82500000000000007        1.3034569606328583     
  0.85000000000000009        1.3204888034909956     
  0.87500000000000000        1.3357461683284555     
  0.90000000000000002        1.3491994917667238     
  0.92500000000000004        1.3608209436400776     
  0.95000000000000007        1.3705844565268466     
  0.97500000000000009        1.3784657537928080     
